event_id,ts,video_rel,false_trigger,notes,reviewed_at,species,movement,count
650,2025-10-16 17:11:41,25  10  14  10  40\650.mp4,0,,2026-01-28T14:25:36,Chinook,Down,1.0
651,2025-10-16 17:15:22,25  10  14  10  40\651.mp4,0,,2026-01-28T14:25:51,Chinook,Up,1.0
652,2025-10-16 17:19:18,25  10  14  10  40\652.mp4,0,,2026-01-28T14:26:04,Chinook,Up,1.0
653,2025-10-16 17:29:49,,0,,2026-01-28T14:26:07,Non fish,Stay,1.0
654,2025-10-16 17:29:56,25  10  14  10  40\654.mp4,0,,2026-01-28T14:26:23,Chinook,Up,2.0
655,2025-10-16 17:32:23,25  10  14  10  40\655.mp4,0,,2026-01-28T14:26:42,Chinook,Down,1.0
656,2025-10-16 17:48:22,25  10  14  10  40\656.mp4,0,,2026-01-28T14:26:58,Chinook,Up,1.0
657,2025-10-16 17:52:46,25  10  14  10  40\657.mp4,0,,2026-01-28T14:27:13,Chinook,Stay,1.0
658,2025-10-16 17:55:32,25  10  14  10  40\658.mp4,0,,2026-01-28T14:27:26,Chinook,Up,1.0
659,2025-10-16 18:03:32,25  10  14  10  40\659.mp4,0,,2026-01-28T14:27:41,Chinook,Up,1.0
660,2025-10-16 18:12:50,25  10  14  10  40\660.mp4,0,,2026-01-28T14:28:00,Chinook,Up,1.0
661,2025-10-16 18:13:08,25  10  14  10  40\661.mp4,0,,2026-01-28T14:28:12,Chinook,Up,1.0
662,2025-10-16 18:18:04,25  10  14  10  40\662.mp4,0,,2026-01-28T14:28:26,Chinook,Up,1.0
663,2025-10-16 18:29:34,25  10  14  10  40\663.mp4,0,,2026-01-28T14:28:41,Chinook,Up,1.0
664,2025-10-16 18:40:32,25  10  14  10  40\664.mp4,0,,2026-01-28T14:29:00,Chinook,Up,1.0
665,2025-10-16 18:44:46,25  10  14  10  40\665.mp4,0,,2026-01-28T14:29:15,Chinook,Up,1.0
666,2025-10-16 18:49:12,25  10  14  10  40\666.mp4,0,,2026-01-30T11:29:46,Chinook,Up,1.0
667,2025-10-16 19:02:29,25  10  14  10  40\667.mp4,0,,2026-01-28T14:30:08,Chinook,Up,1.0
668,2025-10-16 19:29:11,25  10  14  10  40\668.mp4,0,,2026-01-30T11:47:15,Chinook,Up,2.0
669,2025-10-16 19:45:03,25  10  14  10  40\669.mp4,0,,2026-01-28T14:31:22,Chinook,Down,1.0
670,2025-10-16 19:56:11,25  10  14  10  40\670.mp4,0,,2026-01-28T14:31:37,Chinook,Up,1.0
671,2025-10-16 20:32:55,25  10  14  10  40\671.mp4,0,A,2026-01-28T14:31:58,Chinook,Stay,1.0
672,2025-10-16 21:03:34,25  10  14  10  40\672.mp4,0,,2026-01-28T14:32:14,Chinook,Up,1.0
673,2025-10-17 00:12:00,25  10  14  10  40\673.mp4,0,,2026-01-28T14:32:28,Chinook,Up,1.0
674,2025-10-17 05:58:42,25  10  14  10  40\674.mp4,0,,2026-01-28T14:32:48,Rainbow,Up,1.0
675,2025-10-17 08:14:04,25  10  14  10  40\675.mp4,0,,2026-01-28T14:33:07,Chinook,Down,1.0
676,2025-10-17 08:39:07,25  10  14  10  40\676.mp4,0,,2026-01-28T14:33:20,Chinook,Up,1.0
677,2025-10-17 09:49:24,25  10  14  10  40\677.mp4,0,,2026-01-28T14:33:32,Chinook,Up,1.0
678,2025-10-17 10:11:11,25  10  14  10  40\678.mp4,0,,2026-01-28T14:33:45,Chinook,Up,1.0
679,2025-10-17 10:25:16,25  10  14  10  40\679.mp4,0,,2026-01-28T14:33:54,Chinook,Up,1.0
680,2025-10-17 10:42:39,25  10  14  10  40\680.mp4,0,,2026-01-28T14:35:10,Chinook,Up,1.0
681,2025-10-17 11:07:47,25  10  14  10  40\681.mp4,0,,2026-01-28T14:35:25,Chinook,Up,1.0
682,2025-10-17 11:50:37,25  10  14  10  40\682.mp4,0,,2026-01-28T14:35:38,Chinook,Up,1.0
683,2025-10-17 12:00:54,25  10  14  10  40\683.mp4,0,,2026-01-28T14:35:51,Chinook,Up,1.0
684,2025-10-17 12:57:36,25  10  14  10  40\684.mp4,0,,2026-01-28T14:36:04,Chinook,Up,1.0
685,2025-10-17 13:09:51,25  10  14  10  40\685.mp4,0,,2026-01-28T14:36:17,Chinook,Up,1.0
686,2025-10-17 13:44:54,25  10  14  10  40\686.mp4,0,,2026-01-28T14:38:16,Chinook,Stay,1.0
687,2025-10-17 13:45:21,25  10  14  10  40\687.mp4,0,,2026-01-28T14:38:32,Chinook,Stay,1.0
687,2025-10-17 13:45:21,25  10  14  10  40\687.mp4,0,,2026-01-28T14:38:32,Chinook,Up,1.0
688,2025-10-17 14:43:41,25  10  14  10  40\688.mp4,0,,2026-01-28T14:38:49,Chinook,Up,1.0
689,2025-10-17 14:52:01,25  10  14  10  40\689.mp4,0,,2026-01-28T14:39:04,Chinook,Up,1.0
690,2025-10-17 14:53:43,25  10  14  10  40\690.mp4,0,,2026-01-28T14:39:18,Chinook,Up,1.0
691,2025-10-17 15:00:04,25  10  14  10  40\691.mp4,0,,2026-01-28T14:39:31,Chinook,Up,1.0
692,2025-10-17 15:29:37,25  10  14  10  40\692.mp4,0,,2026-01-28T14:39:46,Chinook,Up,1.0
693,2025-10-17 15:33:02,25  10  14  10  40\693.mp4,0,,2026-01-28T14:39:59,Chinook,Up,1.0
694,2025-10-17 15:36:46,25  10  14  10  40\694.mp4,0,,2026-01-28T14:40:15,Chinook,Up,1.0
695,2025-10-17 15:45:53,25  10  14  10  40\695.mp4,0,,2026-01-28T14:40:29,Chinook,Up,1.0
696,2025-10-17 16:07:36,25  10  14  10  40\696.mp4,0,,2026-01-28T14:40:43,Chinook,Up,1.0
697,2025-10-17 16:08:31,25  10  14  10  40\697.mp4,0,,2026-01-28T14:40:59,Chinook,Stay,1.0
698,2025-10-17 16:19:18,25  10  14  10  40\698.mp4,0,,2026-01-28T14:41:14,Chinook,Stay,1.0
698,2025-10-17 16:19:18,25  10  14  10  40\698.mp4,0,,2026-01-28T14:41:14,Chinook,Up,1.0
699,2025-10-17 16:19:33,25  10  14  10  40\699.mp4,0,,2026-01-28T14:41:24,Chinook,Up,1.0
700,2025-10-17 16:20:07,25  10  14  10  40\700.mp4,0,,2026-01-28T14:41:38,Chinook,Up,2.0
701,2025-10-17 16:20:24,25  10  14  10  40\701.mp4,0,T,2026-01-28T14:47:20,Chinook,Down,1.0
702,2025-10-17 16:24:25,25  10  14  10  40\702.mp4,0,,2026-01-28T14:47:35,Chinook,Up,1.0
703,2025-10-17 16:28:34,,0,,2026-01-28T14:47:38,Non fish,Stay,1.0
704,2025-10-17 16:28:41,25  10  14  10  40\704.mp4,0,,2026-01-28T14:47:54,Chinook,Down,1.0
705,2025-10-17 16:29:19,25  10  14  10  40\705.mp4,0,,2026-01-28T14:48:05,Chinook,Up,1.0
706,2025-10-17 16:30:14,25  10  14  10  40\706.mp4,0,,2026-01-28T14:48:19,Chinook,Up,1.0
707,2025-10-17 16:32:21,25  10  14  10  40\707.mp4,0,,2026-01-28T14:48:33,Chinook,Up,1.0
708,2025-10-17 16:34:11,,0,,2026-01-28T14:48:37,Non fish,Stay,1.0
709,2025-10-17 16:34:23,25  10  14  10  40\709.mp4,0,,2026-01-28T14:50:32,Rainbow,Down,1.0
710,2025-10-17 16:34:57,,0,,2026-01-28T14:49:21,Non fish,Stay,1.0
711,2025-10-17 16:35:04,25  10  14  10  40\711.mp4,0,,2026-01-28T14:50:21,Chinook,Up,1.0
711,2025-10-17 16:35:04,25  10  14  10  40\711.mp4,0,,2026-01-28T14:50:21,Rainbow,Up,1.0
712,2025-10-17 16:36:15,25  10  14  10  40\712.mp4,0,,2026-01-28T14:50:52,Chinook,Down,1.0
713,2025-10-17 16:38:02,25  10  14  10  40\713.mp4,0,,2026-01-28T14:51:07,Chinook,Down,1.0
714,2025-10-17 16:38:26,,0,,2026-01-28T14:51:10,Non fish,Stay,1.0
715,2025-10-17 16:38:30,25  10  14  10  40\715.mp4,0,,2026-01-28T14:51:32,Chinook,Down,1.0
716,2025-10-17 16:39:17,25  10  14  10  40\716.mp4,0,,2026-01-28T14:51:49,Chinook,Up,1.0
717,2025-10-17 16:43:42,25  10  14  10  40\717.mp4,0,,2026-01-28T14:52:04,Chinook,Up,1.0
718,2025-10-17 16:48:31,25  10  14  10  40\718.mp4,0,,2026-01-28T14:52:17,Chinook,Up,1.0
719,2025-10-17 16:53:53,25  10  14  10  40\719.mp4,0,,2026-01-28T14:52:30,Chinook,Up,1.0
720,2025-10-17 16:58:51,25  10  14  10  40\720.mp4,0,,2026-01-28T14:52:44,Chinook,Up,1.0
721,2025-10-17 17:00:57,,0,,2026-01-28T14:52:48,Non fish,Stay,1.0
722,2025-10-17 17:01:02,25  10  14  10  40\722.mp4,0,,2026-01-28T14:53:16,Chinook,Down,1.0
723,2025-10-17 17:03:27,25  10  14  10  40\723.mp4,0,,2026-01-28T14:53:31,Chinook,Up,1.0
724,2025-10-17 17:06:52,25  10  14  10  40\724.mp4,0,,2026-01-28T14:53:44,Chinook,Up,1.0
725,2025-10-17 17:07:08,25  10  14  10  40\725.mp4,0,,2026-01-28T14:53:56,Chinook,Down,1.0
726,2025-10-17 17:07:41,25  10  14  10  40\726.mp4,0,,2026-01-28T14:54:14,Chinook,Down,1.0
727,2025-10-17 17:12:11,25  10  14  10  40\727.mp4,0,,2026-01-28T14:54:31,Chinook,Up,1.0
728,2025-10-17 17:27:48,,0,,2026-01-28T14:54:36,Non fish,Stay,1.0
729,2025-10-17 17:27:55,25  10  14  10  40\729.mp4,0,,2026-01-28T14:54:53,Chinook,Down,1.0
729,2025-10-17 17:27:55,25  10  14  10  40\729.mp4,0,,2026-01-28T14:54:53,Chinook,Up,1.0
730,2025-10-17 17:28:05,25  10  14  10  40\730.mp4,0,,2026-01-28T14:55:06,Non fish,Down,1.0
731,2025-10-17 17:28:41,25  10  14  10  40\731.mp4,0,,2026-01-28T14:55:23,Chinook,Up,1.0
732,2025-10-17 17:32:43,25  10  14  10  40\732.mp4,0,,2026-01-28T14:55:39,Chinook,Stay,1.0
733,2025-10-17 17:33:33,25  10  14  10  40\733.mp4,0,,2026-01-28T14:55:55,Chinook,Up,1.0
734,2025-10-17 17:42:48,25  10  14  10  40\734.mp4,0,,2026-01-28T14:56:11,Chinook,Down,1.0
735,2025-10-17 17:49:11,25  10  14  10  40\735.mp4,0,,2026-01-28T14:56:30,Chinook,Down,1.0
736,2025-10-17 17:50:36,,0,,2026-01-28T14:56:33,Non fish,Stay,1.0
737,2025-10-17 17:50:45,25  10  14  10  40\737.mp4,0,,2026-01-28T14:56:49,Chinook,Down,1.0
738,2025-10-17 17:51:15,,0,,2026-01-28T14:56:52,Non fish,Stay,1.0
739,2025-10-17 17:51:24,25  10  14  10  40\739.mp4,0,,2026-01-28T14:57:12,Chinook,Down,1.0
740,2025-10-17 17:51:29,25  10  14  10  40\740.mp4,0,,2026-01-28T14:57:25,Non fish,Down,1.0
741,2025-10-17 17:51:51,,0,,2026-01-28T14:57:29,Non fish,Stay,1.0
742,2025-10-17 17:51:53,25  10  14  10  40\742.mp4,0,,2026-01-28T14:57:51,Chinook,Stay,1.0
743,2025-10-17 17:52:46,25  10  14  10  40\743.mp4,0,,2026-01-28T14:58:05,Chinook,Down,1.0
744,2025-10-17 17:54:03,25  10  14  10  40\744.mp4,0,,2026-01-28T14:58:19,Chinook,Down,1.0
745,2025-10-17 17:57:16,25  10  14  10  40\745.mp4,0,,2026-01-28T14:58:55,Chinook,Down,1.0
746,2025-10-17 17:59:59,25  10  14  10  40\746.mp4,0,,2026-01-28T14:59:22,Chinook,Stay,1.0
747,2025-10-17 18:07:51,25  10  14  10  40\747.mp4,0,,2026-01-28T14:59:37,Chinook,Up,1.0
748,2025-10-17 18:13:42,25  10  14  10  40\748.mp4,0,,2026-01-28T14:59:49,Chinook,Up,1.0
749,2025-10-17 18:20:57,25  10  14  10  40\749.mp4,0,,2026-01-28T15:00:02,Chinook,Up,1.0
750,2025-10-17 18:28:23,25  10  14  10  40\750.mp4,0,,2026-01-28T15:00:18,Chinook,Up,1.0
751,2025-10-17 18:28:43,25  10  14  10  40\751.mp4,0,,2026-01-28T15:00:33,Chinook,Up,1.0
752,2025-10-17 18:32:21,25  10  14  10  40\752.mp4,0,,2026-01-28T15:00:47,Chinook,Up,1.0
753,2025-10-17 18:34:43,25  10  14  10  40\753.mp4,0,,2026-01-28T15:01:01,Chinook,Up,1.0
754,2025-10-17 18:36:37,25  10  14  10  40\754.mp4,0,,2026-01-28T15:01:14,Chinook,Up,1.0
755,2025-10-17 18:40:50,25  10  14  10  40\755.mp4,0,,2026-01-28T15:01:26,Chinook,Up,1.0
756,2025-10-17 18:49:10,25  10  14  10  40\756.mp4,0,A,2026-01-28T15:01:47,Chinook,Stay,1.0
756,2025-10-17 18:49:10,25  10  14  10  40\756.mp4,0,A,2026-01-28T15:01:47,Chinook,Up,1.0
757,2025-10-17 19:13:38,25  10  14  10  40\757.mp4,0,,2026-01-28T15:02:05,Chinook,Stay,1.0
758,2025-10-17 19:20:15,25  10  14  10  40\758.mp4,0,,2026-01-28T15:02:22,Chinook,Up,1.0
759,2025-10-17 19:41:25,25  10  14  10  40\759.mp4,0,,2026-01-28T15:02:45,Chinook,Up,1.0
760,2025-10-17 19:45:28,25  10  14  10  40\760.mp4,0,,2026-01-28T15:03:00,Chinook,Up,1.0
761,2025-10-17 19:46:03,25  10  14  10  40\761.mp4,0,,2026-01-28T15:03:17,Chinook,Up,1.0
762,2025-10-17 19:57:55,25  10  14  10  40\762.mp4,0,,2026-01-28T15:03:48,Chinook,Up,1.0
763,2025-10-17 20:05:51,25  10  14  10  40\763.mp4,0,,2026-01-28T15:04:01,Chinook,Up,1.0
764,2025-10-17 20:25:29,25  10  14  10  40\764.mp4,0,,2026-01-28T15:04:14,Chinook,Up,1.0
765,2025-10-17 20:26:57,25  10  14  10  40\765.mp4,0,,2026-01-28T15:04:39,Chinook,Up,1.0
766,2025-10-17 20:33:32,25  10  14  10  40\766.mp4,0,,2026-01-28T15:04:53,Chinook,Up,1.0
767,2025-10-17 20:45:59,25  10  14  10  40\767.mp4,0,,2026-01-28T15:05:07,Chinook,Up,1.0
768,2025-10-17 21:15:49,25  10  14  10  40\768.mp4,0,,2026-01-28T15:05:26,Chinook,Up,1.0
769,2025-10-17 22:02:53,25  10  14  10  40\769.mp4,0,,2026-01-28T15:05:41,Chinook,Up,1.0
770,2025-10-17 22:32:25,25  10  14  10  40\770.mp4,0,T,2026-01-28T15:05:56,Chinook,Up,1.0
771,2025-10-17 23:25:47,25  10  14  10  40\771.mp4,0,T,2026-01-28T15:06:07,Unknown,Up,1.0
772,2025-10-18 00:21:40,25  10  14  10  40\772.mp4,0,T,2026-01-28T15:06:22,Chinook,Up,1.0
773,2025-10-18 01:16:31,25  10  14  10  40\773.mp4,0,T,2026-01-28T15:06:36,Unknown,Up,1.0
774,2025-10-18 02:39:22,25  10  14  10  40\774.mp4,0,T,2026-01-28T15:06:50,Unknown,Up,1.0
775,2025-10-18 04:12:09,25  10  14  10  40\775.mp4,0,T,2026-01-28T15:07:05,Chinook,Up,1.0
776,2025-10-18 04:16:16,25  10  14  10  40\776.mp4,0,T,2026-01-28T15:07:21,Chinook,Stay,1.0
777,2025-10-18 04:39:42,25  10  14  10  40\777.mp4,0,T,2026-01-28T15:07:38,Chinook,Stay,1.0
778,2025-10-18 04:40:54,25  10  14  10  40\778.mp4,0,T,2026-01-28T15:07:52,Chinook,Stay,1.0
778,2025-10-18 04:40:54,25  10  14  10  40\778.mp4,0,T,2026-01-28T15:07:52,Chinook,Up,1.0
779,2025-10-18 04:45:29,25  10  14  10  40\779.mp4,0,,2026-01-28T15:08:17,Rainbow,Stay,1.0
780,2025-10-18 04:50:15,25  10  14  10  40\780.mp4,0,,2026-01-28T15:08:41,Unknown,Up,1.0
781,2025-10-18 05:27:25,25  10  14  10  40\781.mp4,0,,2026-01-30T11:48:16,Chinook,Up,1.0
782,2025-10-18 05:40:52,25  10  14  10  40\782.mp4,0,,2026-01-28T15:09:40,Chinook,Up,1.0
783,2025-10-18 06:08:53,25  10  14  10  40\783.mp4,0,,2026-01-28T15:10:03,Chinook,Up,1.0
784,2025-10-18 07:39:06,,0,,2026-01-28T15:10:06,Non fish,Stay,1.0
785,2025-10-18 07:39:10,25  10  14  10  40\785.mp4,0,,2026-01-28T15:10:27,Chinook,Stay,1.0
786,2025-10-18 07:39:21,,0,,2026-01-28T15:10:30,Non fish,Stay,1.0
787,2025-10-18 07:39:23,25  10  14  10  40\787.mp4,0,,2026-01-28T15:10:42,Chinook,Down,1.0
788,2025-10-18 07:48:02,25  10  14  10  40\788.mp4,0,,2026-01-28T15:10:56,Chinook,Down,1.0
788,2025-10-18 07:48:02,25  10  14  10  40\788.mp4,0,,2026-01-28T15:10:56,Chinook,Up,1.0
789,2025-10-18 07:57:02,25  10  14  10  40\789.mp4,0,,2026-01-28T15:11:17,Chinook,Up,1.0
790,2025-10-18 08:01:15,25  10  14  10  40\790.mp4,0,,2026-01-28T15:12:27,Chinook,Down,1.0
790,2025-10-18 08:01:15,25  10  14  10  40\790.mp4,0,,2026-01-28T15:12:27,Chinook,Stay,1.0
791,2025-10-18 08:02:23,25  10  14  10  40\791.mp4,0,,2026-01-28T15:12:44,Chinook,Down,1.0
792,2025-10-18 08:02:59,25  10  14  10  40\792.mp4,0,,2026-01-28T15:12:59,Chinook,Up,1.0
793,2025-10-18 08:26:28,25  10  14  10  40\793.mp4,0,,2026-01-28T15:13:12,Chinook,Up,1.0
794,2025-10-18 08:31:16,25  10  14  10  40\794.mp4,0,,2026-01-28T15:13:27,Chinook,Up,1.0
795,2025-10-18 08:44:49,25  10  14  10  40\795.mp4,0,,2026-01-28T15:13:40,Chinook,Up,1.0
796,2025-10-18 09:02:32,25  10  14  10  40\796.mp4,0,,2026-01-28T15:13:56,Chinook,Up,1.0
797,2025-10-18 09:02:57,25  10  14  10  40\797.mp4,0,,2026-01-28T15:14:10,Chinook,Up,1.0
798,2025-10-18 09:11:13,25  10  14  10  40\798.mp4,0,,2026-01-28T15:14:23,Chinook,Up,1.0
799,2025-10-18 09:16:32,25  10  14  10  40\799.mp4,0,,2026-01-28T15:14:37,Chinook,Up,1.0
800,2025-10-18 09:17:51,25  10  14  10  40\800.mp4,0,A,2026-01-28T15:14:55,Chinook,Stay,1.0
801,2025-10-18 09:23:32,,0,,2026-01-28T15:14:58,Non fish,Stay,1.0
802,2025-10-18 09:23:41,25  10  14  10  40\802.mp4,0,A,2026-01-28T15:15:32,Chinook,Stay,1.0
802,2025-10-18 09:23:41,25  10  14  10  40\802.mp4,0,A,2026-01-28T15:15:32,Chinook,Up,1.0
803,2025-10-18 09:25:01,25  10  14  10  40\803.mp4,0,,2026-01-28T15:15:49,Chinook,Stay,1.0
804,2025-10-18 09:31:47,25  10  14  10  40\804.mp4,0,,2026-01-28T15:16:04,Chinook,Up,1.0
805,2025-10-18 09:38:23,25  10  14  10  40\805.mp4,0,,2026-01-28T15:16:27,Chinook,Up,1.0
806,2025-10-18 09:49:50,25  10  14  10  40\806.mp4,0,,2026-01-28T15:16:40,Chinook,Up,1.0
807,2025-10-18 09:54:50,25  10  14  10  40\807.mp4,0,,2026-01-28T15:16:54,Chinook,Up,1.0
808,2025-10-18 09:55:46,25  10  14  10  40\808.mp4,0,,2026-01-28T15:17:21,Chinook,Stay,1.0
809,2025-10-18 09:56:04,25  10  14  10  40\809.mp4,0,,2026-01-28T15:17:35,Chinook,Down,1.0
809,2025-10-18 09:56:04,25  10  14  10  40\809.mp4,0,,2026-01-28T15:17:35,Chinook,Up,1.0
810,2025-10-18 10:09:24,,0,,2026-01-28T15:17:38,Non fish,Stay,1.0
811,2025-10-18 10:09:36,25  10  14  10  40\811.mp4,0,A,2026-01-28T15:18:06,Chinook,Stay,1.0
811,2025-10-18 10:09:36,25  10  14  10  40\811.mp4,0,A,2026-01-28T15:18:06,Chinook,Up,1.0
812,2025-10-18 10:12:40,25  10  14  10  40\812.mp4,0,,2026-01-28T15:18:22,Chinook,Up,1.0
813,2025-10-18 10:13:38,25  10  14  10  40\813.mp4,0,,2026-01-28T15:18:37,Chinook,Up,1.0
814,2025-10-18 10:16:31,25  10  14  10  40\814.mp4,0,,2026-01-28T15:19:24,Coho,Stay,1.0
815,2025-10-18 10:16:54,25  10  14  10  40\815.mp4,0,,2026-01-28T15:19:44,Chinook,Up,1.0
815,2025-10-18 10:16:54,25  10  14  10  40\815.mp4,0,,2026-01-28T15:19:44,Coho,Up,1.0
816,2025-10-18 10:21:27,25  10  14  10  40\816.mp4,0,,2026-01-28T15:20:15,Chinook,Up,1.0
817,2025-10-18 10:31:23,25  10  14  10  40\817.mp4,0,,2026-01-28T15:20:36,Chinook,Up,1.0
818,2025-10-18 10:33:19,25  10  14  10  40\818.mp4,0,,2026-01-28T15:22:18,Chinook,Up,1.0
819,2025-10-18 10:37:57,25  10  14  10  40\819.mp4,0,,2026-01-28T15:22:52,Atlantic,Up,1.0
820,2025-10-18 10:39:54,25  10  14  10  40\820.mp4,0,,2026-01-28T15:23:22,Chinook,Stay,1.0
821,2025-10-18 10:44:11,25  10  14  10  40\821.mp4,0,,2026-01-28T15:23:38,Chinook,Up,1.0
822,2025-10-18 10:44:49,25  10  14  10  40\822.mp4,0,,2026-01-28T15:23:54,Chinook,Down,1.0
823,2025-10-18 10:49:58,25  10  14  10  40\823.mp4,0,,2026-01-28T15:24:08,Chinook,Up,1.0
824,2025-10-18 10:50:48,25  10  14  10  40\824.mp4,0,,2026-01-28T15:24:25,Chinook,Up,1.0
825,2025-10-18 10:55:11,25  10  14  10  40\825.mp4,0,,2026-01-28T15:24:39,Chinook,Up,1.0
826,2025-10-18 10:59:49,25  10  14  10  40\826.mp4,0,,2026-01-28T15:24:53,Chinook,Up,1.0
827,2025-10-18 11:05:28,25  10  14  10  40\827.mp4,0,,2026-01-28T15:25:08,Chinook,Up,1.0
828,2025-10-18 11:08:27,25  10  14  10  40\828.mp4,0,,2026-01-28T15:25:22,Chinook,Up,1.0
829,2025-10-18 11:10:33,25  10  14  10  40\829.mp4,0,,2026-01-28T15:25:35,Chinook,Up,1.0
830,2025-10-18 11:11:42,25  10  14  10  40\830.mp4,0,,2026-01-28T15:25:49,Chinook,Up,1.0
831,2025-10-18 11:15:04,25  10  14  10  40\831.mp4,0,,2026-01-28T15:26:01,Chinook,Up,1.0
832,2025-10-18 11:15:27,25  10  14  10  40\832.mp4,0,,2026-01-28T15:26:16,Chinook,Up,1.0
833,2025-10-18 11:22:54,25  10  14  10  40\833.mp4,0,,2026-01-28T15:26:30,Chinook,Up,1.0
834,2025-10-18 11:26:57,25  10  14  10  40\834.mp4,0,,2026-01-28T15:26:42,Chinook,Up,1.0
835,2025-10-18 11:27:42,25  10  14  10  40\835.mp4,0,,2026-01-28T15:26:56,Chinook,Up,1.0
836,2025-10-18 11:28:28,25  10  14  10  40\836.mp4,0,,2026-01-28T15:27:09,Chinook,Up,1.0
837,2025-10-18 11:31:29,,0,,2026-01-28T15:27:12,Non fish,Stay,1.0
838,2025-10-18 11:31:38,25  10  14  10  40\838.mp4,0,,2026-01-28T15:27:31,Chinook,Up,2.0
839,2025-10-18 11:32:45,25  10  14  10  40\839.mp4,0,,2026-01-28T15:27:44,Chinook,Up,1.0
840,2025-10-18 11:35:18,25  10  14  10  40\840.mp4,0,,2026-01-28T15:27:58,Chinook,Up,1.0
841,2025-10-18 11:40:34,25  10  14  10  40\841.mp4,0,,2026-01-28T15:28:12,Chinook,Up,1.0
842,2025-10-18 11:40:53,25  10  14  10  40\842.mp4,0,,2026-01-28T15:28:24,Chinook,Up,1.0
843,2025-10-18 11:46:47,25  10  14  10  40\843.mp4,0,,2026-01-28T15:28:40,Chinook,Up,1.0
844,2025-10-18 11:49:03,,0,,2026-01-28T15:28:43,Non fish,Stay,1.0
845,2025-10-18 11:49:12,25  10  14  10  40\845.mp4,0,,2026-01-28T15:29:01,Chinook,Up,2.0
846,2025-10-18 11:52:51,25  10  14  10  40\846.mp4,0,,2026-01-28T15:29:14,Chinook,Up,1.0
847,2025-10-18 11:55:56,25  10  14  10  40\847.mp4,0,,2026-01-28T15:29:29,Chinook,Up,1.0
848,2025-10-18 11:56:35,25  10  14  10  40\848.mp4,0,,2026-01-28T15:29:42,Chinook,Up,1.0
849,2025-10-18 11:57:56,25  10  14  10  40\849.mp4,0,,2026-01-28T15:29:57,Chinook,Stay,1.0
850,2025-10-18 11:59:14,25  10  14  10  40\850.mp4,0,,2026-01-29T08:15:18,Chinook,Up,1.0
851,2025-10-18 11:59:49,25  10  14  10  40\851.mp4,0,,2026-01-29T08:15:32,Chinook,Up,1.0
852,2025-10-18 12:00:08,25  10  14  10  40\852.mp4,0,,2026-01-29T08:15:44,Chinook,Up,1.0
853,2025-10-18 12:01:50,25  10  14  10  40\853.mp4,0,,2026-01-29T08:16:18,Chinook,Stay,1.0
853,2025-10-18 12:01:50,25  10  14  10  40\853.mp4,0,,2026-01-29T08:16:18,Chinook,Up,1.0
854,2025-10-18 12:04:09,25  10  14  10  40\854.mp4,0,,2026-01-29T08:16:52,Chinook,Up,1.0
855,2025-10-18 12:07:14,,0,,2026-01-29T08:17:50,Non fish,Stay,1.0
856,2025-10-18 12:07:23,25  10  14  10  40\856.mp4,0,,2026-01-29T08:18:56,Chinook,Up,2.0
857,2025-10-18 12:08:44,25  10  14  10  40\857.mp4,0,L,2026-01-29T08:19:34,Chinook,Up,1.0
858,2025-10-18 12:10:59,25  10  14  10  40\858.mp4,0,,2026-01-29T08:19:57,Chinook,Up,1.0
859,2025-10-18 12:11:51,25  10  14  10  40\859.mp4,0,,2026-01-29T08:20:12,Chinook,Up,1.0
860,2025-10-18 12:18:58,25  10  14  10  40\860.mp4,0,,2026-01-29T08:20:27,Chinook,Up,1.0
861,2025-10-18 12:19:15,25  10  14  10  40\861.mp4,0,,2026-01-29T08:20:51,Chinook,Up,1.0
862,2025-10-18 12:22:49,,0,,2026-01-29T08:20:55,Non fish,Stay,1.0
863,2025-10-18 12:22:58,25  10  14  10  40\863.mp4,0,,2026-01-29T08:21:13,Chinook,Up,2.0
864,2025-10-18 12:23:30,,0,,2026-01-29T08:21:16,Non fish,Stay,1.0
865,2025-10-18 12:23:38,25  10  14  10  40\865.mp4,0,,2026-01-29T08:21:42,Chinook,Down,1.0
866,2025-10-18 12:24:43,25  10  14  10  40\866.mp4,0,,2026-01-29T08:22:04,Chinook,Up,1.0
867,2025-10-18 12:27:26,25  10  14  10  40\867.mp4,0,,2026-01-29T08:22:46,Chinook,Stay,1.0
868,2025-10-18 12:31:14,25  10  14  10  40\868.mp4,0,,2026-01-29T08:23:12,Chinook,Up,1.0
869,2025-10-18 12:33:21,25  10  14  10  40\869.mp4,0,,2026-01-29T08:23:35,Chinook,Up,1.0
870,2025-10-18 12:34:20,25  10  14  10  40\870.mp4,0,,2026-01-29T08:24:00,Chinook,Up,1.0
871,2025-10-18 12:36:43,25  10  14  10  40\871.mp4,0,,2026-01-29T08:24:24,Chinook,Up,1.0
872,2025-10-18 12:39:23,25  10  14  10  40\872.mp4,0,,2026-01-29T08:24:46,Chinook,Up,1.0
873,2025-10-18 12:43:02,25  10  14  10  40\873.mp4,0,,2026-01-29T08:25:08,Chinook,Up,1.0
874,2025-10-18 12:48:55,25  10  14  10  40\874.mp4,0,,2026-01-29T08:25:23,Chinook,Up,1.0
875,2025-10-18 12:54:11,,0,,2026-01-29T08:25:26,Non fish,Stay,1.0
876,2025-10-18 12:54:20,25  10  14  10  40\876.mp4,0,,2026-01-29T08:25:48,Chinook,Stay,1.0
