DateTime,storyindex,Depth,Length,Framedepth,Dir,Attrib,Sort,Graphic,Image,speed,calclength,Direction,sortname,calspeed,framepos
2025-09-08 13:56,22,195,1190,77,TRUE,20,11,,,,117,Up,Chinook,1.19,9
2025-09-08 13:57,22,172,130,72,TRUE,21,11,,,,103,Up,Chinook,0.13,12
2025-09-08 14:00,22,167,243,73,TRUE,22,11,,,,100,Up,Chinook,0.24,11
2025-09-08 14:05,22,127,358,66,TRUE,23,11,,,,76,Up,Chinook,0.35,15
2025-09-08 14:06,22,122,298,78,TRUE,24,11,,,,73,Up,Chinook,0.29,9
2025-09-08 14:16,22,210,319,72,TRUE,25,11,,,,126,Up,Chinook,0.31,12
2025-09-08 14:18,22,187,525,56,TRUE,26,11,,,,112,Up,Chinook,0.52,20
2025-09-08 14:27,22,207,288,70,TRUE,27,11,,,,124,Up,Chinook,0.28,13
2025-09-08 14:29,22,182,318,67,TRUE,28,11,,,,109,Up,Chinook,0.31,14
2025-09-08 14:30,22,162,725,74,TRUE,29,11,,,,97,Up,Chinook,0.72,11
2025-09-08 14:32,22,190,279,74,TRUE,30,11,,,,114,Up,Chinook,0.27,11
2025-09-08 14:34,22,195,119,68,TRUE,31,11,,,,117,Up,Chinook,0.11,14
2025-09-08 14:35,22,185,428,73,TRUE,32,11,,,,111,Up,Chinook,0.42,11
2025-09-08 14:38,22,122,884,74,TRUE,33,11,,,,73,Up,Chinook,0.88,11
2025-09-08 14:40,22,200,171,68,TRUE,34,11,,,,120,Up,Chinook,0.17,14
2025-09-08 14:40,22,132,725,78,TRUE,35,11,,,,79,Up,Chinook,0.72,9
2025-09-08 14:40,22,117,595,79,TRUE,36,11,,,,70,Up,Chinook,0.59,8
2025-09-08 14:42,22,215,273,66,TRUE,37,11,,,,129,Up,Chinook,0.27,15
2025-09-08 14:43,22,192,884,50,TRUE,38,11,,,,115,Up,Chinook,0.88,23
2025-09-08 14:43,0,192,0,0,TRUE,0,11,,,,115,Up,Chinook,0,49
2025-09-08 14:43,0,192,0,0,TRUE,0,11,,,,115,Up,Chinook,0,49
2025-09-08 14:45,22,180,198,66,TRUE,39,11,,,,108,Up,Chinook,0.19,15
2025-09-08 14:49,22,180,282,65,TRUE,40,11,,,,108,Up,Chinook,0.28,15
2025-09-08 14:59,22,185,535,59,TRUE,41,11,,,,111,Up,Chinook,0.53,19
2025-09-08 15:02,22,165,368,70,TRUE,42,11,,,,99,Up,Chinook,0.36,13
2025-09-08 15:08,22,137,132,56,TRUE,43,11,,,,82,Up,Chinook,0.13,20
2025-09-08 15:31,22,120,1632,34,TRUE,44,11,,,,72,Up,Chinook,1.63,31
2025-09-08 15:33,22,182,674,73,TRUE,45,11,,,,109,Up,Chinook,0.67,11
2025-09-08 15:38,22,212,428,55,TRUE,46,11,,,,127,Up,Chinook,0.42,21
2025-09-08 15:40,22,142,319,42,TRUE,47,11,,,,85,Up,Chinook,0.31,27
2025-09-08 15:43,22,125,519,50,TRUE,48,11,,,,75,Up,Chinook,0.51,23
2025-09-08 15:47,22,147,231,50,TRUE,49,11,,,,88,Up,Chinook,0.23,23
2025-09-08 15:51,22,187,358,68,TRUE,50,11,,,,112,Up,Chinook,0.35,14
2025-09-08 15:53,22,205,1047,44,TRUE,51,11,,,,123,Up,Chinook,1.04,26
2025-09-08 15:54,22,207,267,67,TRUE,52,11,,,,124,Up,Chinook,0.26,14
2025-09-08 15:55,22,160,357,74,TRUE,53,11,,,,96,Up,Chinook,0.35,11
2025-09-08 15:57,22,197,200,69,TRUE,54,11,,,,118,Up,Chinook,0.2,13
2025-09-08 15:58,22,125,1428,71,TRUE,55,11,,,,75,Up,Chinook,1.42,12
2025-09-08 15:58,22,217,287,67,TRUE,56,11,,,,130,Up,Chinook,0.28,14
2025-09-08 16:00,22,177,674,68,TRUE,57,11,,,,106,Up,Chinook,0.67,14
2025-09-08 16:04,22,160,422,73,TRUE,58,11,,,,96,Up,Chinook,0.42,11
2025-09-08 16:04,22,200,338,55,TRUE,59,11,,,,120,Up,Chinook,0.33,21
2025-09-08 16:06,22,165,616,65,TRUE,60,11,,,,99,Up,Chinook,0.61,15
